id,services_real_0,services_real_0,services_real_0,services_img_0,services_img_0,services_img_0,services_real_1,services_real_1,services_real_1,services_img_1,services_img_1,services_img_1
80.0,-0.9480063888755828,0.27678590560613026,0.19486197948946773,-0.2970905003270293,-0.649541071406686,0.007487067382408563,-0.9412381387595018,-0.06847203679252471,-0.31679933358533907,-0.2976161930337502,0.19267726076078787,0.014877995817006565
81.0,-0.9566190172947815,-0.8321557679061268,-0.401946540655276,-0.282653006497575,0.06085404437491277,0.12873150722692517,-0.9440383799740295,-0.03962774968313501,-0.03102933710062237,-0.31234908951217955,-0.21758978873524906,-0.17282092078350086
82.0,-0.9691047307219802,-0.42166075729034064,0.030453295382309953,-0.24260579303401147,-0.5883675795217912,-0.14414228133772758,-0.9674763696589797,-0.23900450929313355,-0.07903110076453251,-0.24974067328283533,0.1818515127808321,0.1103158429862363
83.0,0.5665756707598245,0.019687054070264387,0.054776240912040586,-0.7999474179704035,-0.3589372579898067,-0.4021175993532623,0.5720850153907868,0.22091587669934734,-0.2750842038504942,-0.7731380218576895,-0.007959138668885757,-0.5648699282713638
84.0,0.6407097732185099,-0.027101810755017247,4.7809037260926335e-05,-0.7600897509476098,-0.26095292856852526,-0.41770417501686874,0.6351591803566753,0.1649726498791677,-0.15659340469356778,-0.7256935248248491,-0.26484811391369106,-0.4330419442516028
85.0,0.7113439473922047,0.22464799558734178,-0.41297828286571625,-0.6106460018177782,0.5011980062806293,-0.4742578304168866,0.6989385991850278,0.020400567013310278,-0.08185284309168864,-0.610725429991906,0.2593990700702924,-0.18193861707168463
86.0,0.5054825678693742,0.4354228169110555,-0.12499870757674805,-0.840266219681013,-0.28744671048535,-0.7744417802953786,0.48139869862511675,0.20849457763129256,-0.21968804608922557,-0.8570792141278956,-0.18399334003955986,-0.07688606416998374
87.0,0.8046533880839676,0.24151732887014757,-0.1576993235282503,-0.520894341697911,0.23681643141864162,-0.32763277626576753,0.793850638636936,0.02848758618129128,-0.37350567264148576,-0.4883937955183763,0.3636467421866446,-0.22496976278278163
88.0,0.6473850427639274,0.32371748779654413,-0.022502696551033187,-0.740456321864121,-0.8901899568473552,-0.6798273175110252,0.674873140955801,-0.21451980925424502,-0.22160297081693037,-0.694111232927465,-0.3216517671078799,-0.06125886344005496
89.0,0.5220226198189817,0.07496872877971478,-0.5009478396070282,-0.8414760177669608,-0.04708167223624388,-0.32259008387635596,0.5089412126895526,0.14531235032365838,-0.05162157039095044,-0.8402644877882212,-0.24838729852192723,-0.1615516091597948
90.0,0.8227603304363739,-0.1149385036546966,-0.4344190006869778,-0.5020269127894743,0.9336848329507167,-0.4561903837148911,0.8149500374971178,0.2829469311341601,-0.2833503932304472,-0.47340782496739753,0.5113064946694452,-0.14628973830962338
91.0,0.4926026521274744,0.4359931088920564,0.47395769899311446,-0.8388354346198237,0.1559052102277586,0.07778017621453875,0.4747230043420628,0.14972629575771979,-0.5598102758202594,-0.6472973880087901,0.0997332464086037,-0.3910955035675875
92.0,0.9138157434164385,-0.25913939125438307,-0.4217263115849318,-0.30209195458792293,0.306943495092501,0.052773338566876216,0.8766447333139669,0.049045274927275215,-0.23584388889411084,-0.3098444343661965,0.5396504283280338,0.04390546625003541
93.0,0.355597805296544,0.5308279500438986,-0.2128925395726892,-0.9298142066463225,-0.14596108989262901,0.494049490719667,0.3814159594089599,0.26620570296869617,-0.4391020052832366,-0.9078410470369674,-0.04277527889635066,-0.3764685452538816
94.0,0.9666248288969426,-0.1061982722558242,0.15465332434870768,0.1998731510181924,0.3765979242880189,0.40209385480406923,0.9504132956968523,-0.053712604598990486,0.0770885945798,0.21277600596628027,-0.10645260035661053,0.35439814014935334
95.0,0.889775313075429,-0.1739341721165691,-0.53527945825013,0.3719935836686325,-0.3453666486205281,0.2796839593554446,0.8528276958616818,-0.21117832064224565,0.3417871506846515,0.45714268689449006,0.16995491663075352,0.30094476537699555
96.0,0.9943234386790829,0.05115487548154307,0.18261641349128266,0.05493522045443224,0.1730371035630426,0.23853672886552976,0.979383274066902,0.33828912428721775,0.18880707797994878,0.09413549728581727,0.37026828922616384,0.7733018863121514
97.0,0.9639708748430253,0.34061669055091576,0.6946563554778509,0.19731529490494062,-0.16317569501096357,0.07654481439227281,0.9518695545889111,0.2491613286831323,0.17740990749688387,0.26575352655018836,0.20527807771914608,0.1147141058093424
98.0,0.9535835561898718,-0.43268781231185166,-0.033638932399803534,0.22685992483711567,-0.09030516135799296,0.8228270579841663,0.8651399046315568,-0.2545498754130592,-0.0289964240583558,0.35331935660747693,0.37290782650893356,-0.09427252086010307
99.0,0.7251816226922041,-0.356435752727754,0.34781122876021486,0.6486522559617822,0.22182914694302078,0.16950488533791716,0.8218386537696228,-0.050532551717787255,-0.7127122667030426,0.5345586443130932,-0.7817473049111269,0.4919548968454809
100.0,0.8876922912125849,-0.12879198727778934,0.06593784284546356,0.4574014068351126,0.38156833221299213,0.5234823654121442,0.8396257951802044,0.17140053603073352,-0.7467614081462114,0.49161346249211313,-0.4871176605362646,-0.03281335298405018
101.0,0.8318120406449958,-0.25328727030761494,0.79874620678422,0.522643933762873,-0.3001757369210177,0.10869795595385152,0.8624773597560017,-0.1058116023202336,-0.5561792101670282,0.470887780879867,0.2781853657332764,0.2912580230657561
102.0,0.9998120623652711,0.7593889205225903,0.13415693926832595,-0.019386591987846872,0.6506369705047009,0.9909600979081623,0.9943234386790829,0.05115487548154307,0.18261641349128266,0.05493522045443224,0.1730371035630426,0.23853672886552976
103.0,0.9717129309384921,0.3616767245948872,0.27761097032281273,0.10191993282710633,0.08356997288577167,0.9268517062242227,0.9409568998629623,-0.3162944017719777,-0.12687841843315298,0.13423932304394548,0.5041033226875861,-0.20377466296632382
104.0,0.9390030358928602,0.09936928229334452,0.17476959371793976,0.30961966728205226,0.039391652754148354,-0.09905003823500774,0.9057891387209425,-0.022938038126484567,0.7295428521237317,0.3623884468609962,-0.1568295206472874,0.14010248129285918
105.0,0.8603991645099867,-0.5093624173229951,-0.525512097878578,0.3696922263092602,0.7378909188584617,-0.5121125132964108,0.9477315908095235,-0.21913789347175763,0.11143952359320396,0.24186520188057262,-0.2722516469571076,0.9151963845839806
106.0,0.7683957204877412,-0.14808893666035816,0.28386950135480293,0.4903926924949783,0.00423463638032015,-0.17279890408796772,0.9571331755027714,-0.27704563109838753,-0.1637771028642265,0.2554182548682142,0.4296334002566753,0.49305176045598176
107.0,0.6465157244333597,0.3080682398415521,-0.023987204845908702,-0.7471897577065574,-0.002774010914663616,-0.34311013271328394,0.6640774723467697,-0.2524734087818839,0.06979844757147577,-0.7316204598716449,-0.08015028522381186,0.18473491611226814
108.0,0.7426353646670705,0.11542574755033119,0.17960147194234083,-0.6681893377571626,-0.03957908183353824,-0.1745608172843493,0.7351328504362213,-0.07251668473133878,0.09716913705422557,-0.6342253575377814,-0.16884180690140238,-0.27833409716900426
109.0,0.7306163832685681,-0.4922389265473041,-0.3373703725744761,-0.6820530955745608,-0.09658953454535003,0.2570266288993834,0.7215705625114122,-0.2725735862633292,-0.02098601937582895,-0.6710476739281784,0.12809709883103815,-0.46452791963036016
110.0,0.5189806691046708,-0.38060704734867895,0.3671642433465626,-0.8446189462832118,-0.10428223929254733,0.47173893672177036,0.5356157515167486,0.18330728939892205,0.24101839769702474,-0.8252656527874362,-0.05541698992113302,0.08543177699972848
111.0,0.7282779191173474,0.17714906099773958,0.017602626932027493,-0.5980009120062233,-0.602226914517358,0.25690327612221175,0.7269692490181736,-0.03509378027148052,0.26652751162202337,-0.6157216537344194,-0.12377670295054043,-0.2424000183975593
112.0,0.8237928385732135,-0.48562554468306823,0.2948684833009548,-0.5216251926759493,-0.2661168580602311,-0.19743536411249973,0.8066141743826254,0.03185419467540213,0.042057242185129386,-0.5359173105931154,-0.17391264774044726,-0.11293245608748873
113.0,0.7419449196209645,-0.2896584950815786,0.10019264282982876,-0.6700855677623958,0.1957505558866433,-0.8296941679724453,0.7447051084037433,-0.0654082720241829,-0.2046217841543965,-0.6662348064738011,-0.15058079630333426,-0.04511322552771769
114.0,0.7088130066187905,-0.6324291288213171,-0.048062866230075316,-0.6636455902982288,0.11521709119399645,-0.22361100438386472,0.7043569383572221,-0.30133906033786495,-0.2936707317961517,-0.675088704228454,-0.21407713964202296,0.6306580401611004
115.0,0.7890085993725335,-0.4762749609919734,-0.11208664925716054,-0.6032697799455317,0.20419475915817645,-0.46169637345184666,0.7835490266687184,-0.32852179646507096,-0.25575763566986676,-0.6089266558972999,-0.18169732510370443,0.006747610857919292
116.0,0.4179800091453786,0.42641833544453156,0.7023252563746394,-0.9073269629187469,0.09257571403138698,0.02735407672887258,0.4426909022008144,-0.2759104610747807,0.3089662147372935,-0.8875025569196666,-0.11310671681840626,0.195357705615863
